Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
07.02.2023 03:15,07.02.2023 02:15,10661626,750380,264,0
07.02.2023 03:30,07.02.2023 02:30,10661693,750380,264,0
07.02.2023 03:45,07.02.2023 02:45,10661759,750380,267,0
07.02.2023 04:00,07.02.2023 03:00,10661826,750380,264,0
07.02.2023 04:15,07.02.2023 03:15,10661897,750380,287,0
07.02.2023 04:30,07.02.2023 03:30,10661969,750380,285,0
07.02.2023 04:45,07.02.2023 03:45,10662034,750380,261,0
07.02.2023 05:00,07.02.2023 04:00,10662098,750380,257,0
07.02.2023 05:15,07.02.2023 04:15,10662163,750380,259,0
07.02.2023 05:30,07.02.2023 04:30,10662239,750380,300,0
07.02.2023 05:45,07.02.2023 04:45,10662302,750380,255,0
07.02.2023 06:00,07.02.2023 05:00,10662366,750380,252,0
07.02.2023 06:15,07.02.2023 05:15,10662428,750380,249,0
07.02.2023 06:30,07.02.2023 05:30,10662498,750380,281,0
07.02.2023 06:45,07.02.2023 05:45,10662575,750380,306,0
07.02.2023 07:00,07.02.2023 06:00,10662643,750380,273,0
07.02.2023 07:15,07.02.2023 06:15,10662707,750380,256,0
07.02.2023 07:30,07.02.2023 06:30,10662772,750380,258,0
07.02.2023 07:45,07.02.2023 06:45,10662843,750380,283,0
07.02.2023 08:00,07.02.2023 07:00,10662914,750380,283,0
07.02.2023 08:15,07.02.2023 07:15,10662979,750380,262,0
07.02.2023 08:30,07.02.2023 07:30,10663038,750380,233,0
07.02.2023 08:45,07.02.2023 07:45,10663086,750381,194,1
07.02.2023 09:00,07.02.2023 08:00,10663087,750452,1,284
07.02.2023 09:15,07.02.2023 08:15,10663087,750599,0,590
07.02.2023 09:30,07.02.2023 08:30,10663087,750856,0,1024
07.02.2023 09:45,07.02.2023 08:45,10663087,751218,0,1448
07.02.2023 10:00,07.02.2023 09:00,10663087,751670,0,1810
07.02.2023 10:15,07.02.2023 09:15,10663087,752140,0,1881
07.02.2023 10:30,07.02.2023 09:30,10663087,752629,0,1954
07.02.2023 10:45,07.02.2023 09:45,10663087,753154,0,2097
07.02.2023 11:00,07.02.2023 10:00,10663087,753757,0,2412
07.02.2023 11:15,07.02.2023 10:15,10663087,754460,0,2815
07.02.2023 11:30,07.02.2023 10:30,10663087,755120,0,2640
07.02.2023 11:45,07.02.2023 10:45,10663087,755822,0,2807
07.02.2023 12:00,07.02.2023 11:00,10663087,756583,0,3044
07.02.2023 12:15,07.02.2023 11:15,10663087,757340,0,3026
07.02.2023 12:30,07.02.2023 11:30,10663087,758098,0,3033
07.02.2023 12:45,07.02.2023 11:45,10663087,758871,0,3089
07.02.2023 13:00,07.02.2023 12:00,10663087,759626,0,3020
07.02.2023 13:15,07.02.2023 12:15,10663087,760319,0,2772
07.02.2023 13:30,07.02.2023 12:30,10663087,760957,0,2549
07.02.2023 13:45,07.02.2023 12:45,10663087,761566,0,2438
07.02.2023 14:00,07.02.2023 13:00,10663087,762159,0,2372
07.02.2023 14:15,07.02.2023 13:15,10663087,762702,0,2171
07.02.2023 14:30,07.02.2023 13:30,10663087,763222,0,2077
07.02.2023 14:45,07.02.2023 13:45,10663087,763688,0,1865
07.02.2023 15:00,07.02.2023 14:00,10663087,764124,0,1746
07.02.2023 15:15,07.02.2023 14:15,10663087,764552,0,1712
07.02.2023 15:30,07.02.2023 14:30,10663087,764949,0,1586
07.02.2023 15:45,07.02.2023 14:45,10663087,765265,0,1261
07.02.2023 16:00,07.02.2023 15:00,10663087,765508,0,973
07.02.2023 16:15,07.02.2023 15:15,10663087,765709,0,805
07.02.2023 16:30,07.02.2023 15:30,10663087,765847,0,551
07.02.2023 16:45,07.02.2023 15:45,10663087,765921,0,294
07.02.2023 17:00,07.02.2023 16:00,10663101,765933,55,47
07.02.2023 17:15,07.02.2023 16:15,10663164,765933,251,0
07.02.2023 17:30,07.02.2023 16:30,10663230,765933,266,0
07.02.2023 17:45,07.02.2023 16:45,10663291,765933,244,0
07.02.2023 18:00,07.02.2023 17:00,10663354,765933,249,0
07.02.2023 18:15,07.02.2023 17:15,10663432,765933,313,0
07.02.2023 18:30,07.02.2023 17:30,10663596,765933,653,0
07.02.2023 18:45,07.02.2023 17:45,10663661,765933,261,0
07.02.2023 19:00,07.02.2023 18:00,10663732,765933,284,0
07.02.2023 19:15,07.02.2023 18:15,10663802,765933,281,0
07.02.2023 19:30,07.02.2023 18:30,10663864,765933,247,0
07.02.2023 19:45,07.02.2023 18:45,10663925,765933,244,0
07.02.2023 20:00,07.02.2023 19:00,10663983,765933,229,0
07.02.2023 20:15,07.02.2023 19:15,10664061,765933,313,0
07.02.2023 20:30,07.02.2023 19:30,10664136,765933,299,0
07.02.2023 20:45,07.02.2023 19:45,10664207,765933,285,0
07.02.2023 21:00,07.02.2023 20:00,10664278,765933,281,0
07.02.2023 21:15,07.02.2023 20:15,10664346,765933,273,0
07.02.2023 21:30,07.02.2023 20:30,10664431,765933,340,0
07.02.2023 21:45,07.02.2023 20:45,10664505,765933,295,0
07.02.2023 22:00,07.02.2023 21:00,10664577,765933,288,0
07.02.2023 22:15,07.02.2023 21:15,10664647,765933,278,0
07.02.2023 22:30,07.02.2023 21:30,10664717,765933,278,0
07.02.2023 22:45,07.02.2023 21:45,10664796,765933,316,0
07.02.2023 23:00,07.02.2023 22:00,10664862,765933,267,0
07.02.2023 23:15,07.02.2023 22:15,10664930,765933,268,0
07.02.2023 23:30,07.02.2023 22:30,10665005,765933,300,0
07.02.2023 23:45,07.02.2023 22:45,10665063,765933,234,0
08.02.2023 00:00,07.02.2023 23:00,10665125,765933,248,0
08.02.2023 00:15,07.02.2023 23:15,10665187,765933,246,0
08.02.2023 00:30,07.02.2023 23:30,10665250,765933,250,0
08.02.2023 00:45,07.02.2023 23:45,10665322,765933,289,0
08.02.2023 01:00,08.02.2023 00:00,10665381,765933,236,0
08.02.2023 01:15,08.02.2023 00:15,10665442,765933,245,0
08.02.2023 01:30,08.02.2023 00:30,10665504,765933,246,0
08.02.2023 01:45,08.02.2023 00:45,10665568,765933,254,0
08.02.2023 02:00,08.02.2023 01:00,10665640,765933,287,0
08.02.2023 02:15,08.02.2023 01:15,10665699,765933,238,0
08.02.2023 02:30,08.02.2023 01:30,10665762,765933,251,0
08.02.2023 02:45,08.02.2023 01:45,10665825,765933,250,0
08.02.2023 03:00,08.02.2023 02:00,10665889,765933,257,0
08.02.2023 03:15,08.02.2023 02:15,10665962,765933,292,0
08.02.2023 03:30,08.02.2023 02:30,10666028,765933,263,0
08.02.2023 03:45,08.02.2023 02:45,10666094,765933,263,0
08.02.2023 04:00,08.02.2023 03:00,10666159,765933,261,0
08.02.2023 04:15,08.02.2023 03:15,10666223,765933,252,0
08.02.2023 04:30,08.02.2023 03:30,10666297,765933,297,0
08.02.2023 04:45,08.02.2023 03:45,10666361,765933,256,0
08.02.2023 05:00,08.02.2023 04:00,10666429,765933,270,0
08.02.2023 05:15,08.02.2023 04:15,10666506,765933,308,0
08.02.2023 05:30,08.02.2023 04:30,10666567,765933,245,0
08.02.2023 05:45,08.02.2023 04:45,10666630,765933,251,0
08.02.2023 06:00,08.02.2023 05:00,10666693,765933,251,0
08.02.2023 06:15,08.02.2023 05:15,10666758,765933,260,0
08.02.2023 06:30,08.02.2023 05:30,10666837,765933,315,0
08.02.2023 06:45,08.02.2023 05:45,10666899,765933,247,0
08.02.2023 07:00,08.02.2023 06:00,10666963,765933,257,0
08.02.2023 07:15,08.02.2023 06:15,10667027,765933,256,0
08.02.2023 07:30,08.02.2023 06:30,10667094,765933,266,0
08.02.2023 07:45,08.02.2023 06:45,10667168,765933,298,0
08.02.2023 08:00,08.02.2023 07:00,10667228,765933,240,0
08.02.2023 08:15,08.02.2023 07:15,10667292,765933,254,0
08.02.2023 08:30,08.02.2023 07:30,10667348,765933,224,0
08.02.2023 08:45,08.02.2023 07:45,10667396,765933,192,0
08.02.2023 09:00,08.02.2023 08:00,10667396,765975,0,168
08.02.2023 09:15,08.02.2023 08:15,10667396,766151,0,705
08.02.2023 09:30,08.02.2023 08:30,10667396,766426,0,1099
08.02.2023 09:45,08.02.2023 08:45,10667396,766797,0,1483
08.02.2023 10:00,08.02.2023 09:00,10667396,767252,0,1819
08.02.2023 10:15,08.02.2023 09:15,10667396,767751,0,1997
08.02.2023 10:30,08.02.2023 09:30,10667396,768247,0,1984
08.02.2023 10:45,08.02.2023 09:45,10667396,768765,0,2071
08.02.2023 11:00,08.02.2023 10:00,10667396,769384,0,2474
08.02.2023 11:15,08.02.2023 10:15,10667396,770081,0,2790
08.02.2023 11:30,08.02.2023 10:30,10667396,770758,0,2708
08.02.2023 11:45,08.02.2023 10:45,10667396,771462,0,2812
08.02.2023 12:00,08.02.2023 11:00,10667396,772229,0,3067
08.02.2023 12:15,08.02.2023 11:15,10667396,772992,0,3051
08.02.2023 12:30,08.02.2023 11:30,10667396,773749,0,3030
08.02.2023 12:45,08.02.2023 11:45,10667396,774522,0,3089
08.02.2023 13:00,08.02.2023 12:00,10667396,775276,0,3016
08.02.2023 13:15,08.02.2023 12:15,10667396,775968,0,2768
08.02.2023 13:30,08.02.2023 12:30,10667396,776600,0,2528
08.02.2023 13:45,08.02.2023 12:45,10667396,777194,0,2378
08.02.2023 14:00,08.02.2023 13:00,10667396,777776,0,2325
08.02.2023 14:15,08.02.2023 13:15,10667396,778316,0,2159
08.02.2023 14:30,08.02.2023 13:30,10667396,778834,0,2073
08.02.2023 14:45,08.02.2023 13:45,10667396,779303,0,1873
08.02.2023 15:00,08.02.2023 14:00,10667396,779746,0,1773
08.02.2023 15:15,08.02.2023 14:15,10667396,780172,0,1705
08.02.2023 15:30,08.02.2023 14:30,10667396,780570,0,1590
08.02.2023 15:45,08.02.2023 14:45,10667396,780888,0,1273
08.02.2023 16:00,08.02.2023 15:00,10667396,781140,0,1007
08.02.2023 16:15,08.02.2023 15:15,10667396,781328,0,752
08.02.2023 16:30,08.02.2023 15:30,10667396,781468,0,559
08.02.2023 16:45,08.02.2023 15:45,10667397,781546,0,313
08.02.2023 17:00,08.02.2023 16:00,10667406,781561,38,57
08.02.2023 17:15,08.02.2023 16:15,10667460,781561,213,0
08.02.2023 17:30,08.02.2023 16:30,10667528,781561,273,0
08.02.2023 17:45,08.02.2023 16:45,10667593,781561,258,0
08.02.2023 18:00,08.02.2023 17:00,10667656,781561,254,0
08.02.2023 18:15,08.02.2023 17:15,10667716,781561,237,0
08.02.2023 18:30,08.02.2023 17:30,10667794,781561,313,0
08.02.2023 18:45,08.02.2023 17:45,10667879,781561,339,0
08.02.2023 19:00,08.02.2023 18:00,10668058,781561,717,0
08.02.2023 19:15,08.02.2023 18:15,10668130,781561,287,0
08.02.2023 19:30,08.02.2023 18:30,10668196,781561,264,0
08.02.2023 19:45,08.02.2023 18:45,10668276,781561,317,0
08.02.2023 20:00,08.02.2023 19:00,10668340,781561,257,0
08.02.2023 20:15,08.02.2023 19:15,10668404,781561,254,0
08.02.2023 20:30,08.02.2023 19:30,10668464,781561,242,0
08.02.2023 20:45,08.02.2023 19:45,10668533,781561,276,0
08.02.2023 21:00,08.02.2023 20:00,10668619,781561,343,0
08.02.2023 21:15,08.02.2023 20:15,10668687,781561,271,0
08.02.2023 21:30,08.02.2023 20:30,10668757,781561,281,0
08.02.2023 21:45,08.02.2023 20:45,10668821,781561,253,0
08.02.2023 22:00,08.02.2023 21:00,10668894,781561,293,0
08.02.2023 22:15,08.02.2023 21:15,10668974,781561,317,0
08.02.2023 22:30,08.02.2023 21:30,10669048,781561,296,0
08.02.2023 22:45,08.02.2023 21:45,10669108,781561,243,0
08.02.2023 23:00,08.02.2023 22:00,10669169,781561,244,0
08.02.2023 23:15,08.02.2023 22:15,10669244,781561,298,0
08.02.2023 23:30,08.02.2023 22:30,10669315,781561,283,0
08.02.2023 23:45,08.02.2023 22:45,10669377,781561,247,0
09.02.2023 00:00,08.02.2023 23:00,10669436,781561,236,0
09.02.2023 00:15,08.02.2023 23:15,10669498,781561,250,0
09.02.2023 00:30,08.02.2023 23:30,10669568,781561,279,0
09.02.2023 00:45,08.02.2023 23:45,10669646,781561,310,0
09.02.2023 01:00,09.02.2023 00:00,10669705,781561,234,0
09.02.2023 01:15,09.02.2023 00:15,10669766,781561,246,0
09.02.2023 01:30,09.02.2023 00:30,10669829,781561,251,0
09.02.2023 01:45,09.02.2023 00:45,10669901,781561,288,0
09.02.2023 02:00,09.02.2023 01:00,10669966,781561,261,0
09.02.2023 02:15,09.02.2023 01:15,10670027,781561,240,0
09.02.2023 02:30,09.02.2023 01:30,10670089,781561,250,0
09.02.2023 02:45,09.02.2023 01:45,10670152,781561,252,0
09.02.2023 03:00,09.02.2023 02:00,10670226,781561,294,0
09.02.2023 03:15,09.02.2023 02:15,10670292,781561,262,0
09.02.2023 03:30,09.02.2023 02:30,10670356,781561,256,0
09.02.2023 03:45,09.02.2023 02:45,10670422,781561,263,0
09.02.2023 04:00,09.02.2023 03:00,10670487,781561,262,0
09.02.2023 04:15,09.02.2023 03:15,10670558,781561,282,0
09.02.2023 04:30,09.02.2023 03:30,10670631,781561,291,0
09.02.2023 04:45,09.02.2023 03:45,10670692,781561,244,0
09.02.2023 05:00,09.02.2023 04:00,10670753,781561,247,0
09.02.2023 05:15,09.02.2023 04:15,10670819,781561,260,0
09.02.2023 05:30,09.02.2023 04:30,10670885,781561,267,0
09.02.2023 05:45,09.02.2023 04:45,10670954,781561,275,0
09.02.2023 06:00,09.02.2023 05:00,10671019,781561,259,0
09.02.2023 06:15,09.02.2023 05:15,10671083,781561,255,0
09.02.2023 06:30,09.02.2023 05:30,10671152,781561,274,0
09.02.2023 06:45,09.02.2023 05:45,10671220,781561,273,0
09.02.2023 07:00,09.02.2023 06:00,10671292,781561,288,0
09.02.2023 07:15,09.02.2023 06:15,10671358,781561,262,0
09.02.2023 07:30,09.02.2023 06:30,10671423,781561,262,0
09.02.2023 07:45,09.02.2023 06:45,10671488,781561,256,0
09.02.2023 08:00,09.02.2023 07:00,10671551,781561,254,0
09.02.2023 08:15,09.02.2023 07:15,10671622,781561,282,0
09.02.2023 08:30,09.02.2023 07:30,10671659,781561,149,0
09.02.2023 08:45,09.02.2023 07:45,10671663,781571,13,42
09.02.2023 09:00,09.02.2023 08:00,10671663,781642,0,283
09.02.2023 09:15,09.02.2023 08:15,10671663,781794,0,609
09.02.2023 09:30,09.02.2023 08:30,10671663,781968,0,696
09.02.2023 09:45,09.02.2023 08:45,10671663,782143,0,698
09.02.2023 10:00,09.02.2023 09:00,10671663,782396,0,1011
09.02.2023 10:15,09.02.2023 09:15,10671663,782661,0,1061
09.02.2023 10:30,09.02.2023 09:30,10671663,783049,0,1551
09.02.2023 10:45,09.02.2023 09:45,10671663,783429,0,1518
09.02.2023 11:00,09.02.2023 10:00,10671663,783981,0,2209
09.02.2023 11:15,09.02.2023 10:15,10671663,784507,0,2103
09.02.2023 11:30,09.02.2023 10:30,10671663,785055,0,2193
09.02.2023 11:45,09.02.2023 10:45,10671663,785515,0,1840
09.02.2023 12:00,09.02.2023 11:00,10671663,786042,0,2104
09.02.2023 12:15,09.02.2023 11:15,10671663,786573,0,2126
09.02.2023 12:30,09.02.2023 11:30,10671663,787080,0,2028
09.02.2023 12:45,09.02.2023 11:45,10671663,787663,0,2328
09.02.2023 13:00,09.02.2023 12:00,10671663,788180,0,2069
09.02.2023 13:15,09.02.2023 12:15,10671663,788626,0,1781
09.02.2023 13:30,09.02.2023 12:30,10671663,789063,0,1748
09.02.2023 13:45,09.02.2023 12:45,10671663,789437,0,1498
09.02.2023 14:00,09.02.2023 13:00,10671663,789775,0,1351
09.02.2023 14:15,09.02.2023 13:15,10671663,790105,0,1317
09.02.2023 14:30,09.02.2023 13:30,10671663,790384,0,1116
09.02.2023 14:45,09.02.2023 13:45,10671663,790616,0,928
09.02.2023 15:00,09.02.2023 14:00,10671663,790820,0,816
09.02.2023 15:15,09.02.2023 14:15,10671663,790999,0,713
09.02.2023 15:30,09.02.2023 14:30,10671663,791145,0,584
09.02.2023 15:45,09.02.2023 14:45,10671663,791184,1,158
09.02.2023 16:00,09.02.2023 15:00,10671663,791201,0,67
09.02.2023 16:15,09.02.2023 15:15,10671665,791205,7,16
09.02.2023 16:30,09.02.2023 15:30,10671688,791205,94,0
09.02.2023 16:45,09.02.2023 15:45,10671734,791205,182,0
09.02.2023 17:00,09.02.2023 16:00,10671781,791205,190,0
09.02.2023 17:15,09.02.2023 16:15,10671842,791205,240,0
09.02.2023 17:30,09.02.2023 16:30,10671909,791205,270,0
09.02.2023 17:45,09.02.2023 16:45,10671986,791205,305,0
09.02.2023 18:00,09.02.2023 17:00,10672071,791205,341,0
09.02.2023 18:15,09.02.2023 17:15,10672145,791205,297,0
09.02.2023 18:30,09.02.2023 17:30,10672227,791205,325,0
09.02.2023 18:45,09.02.2023 17:45,10672299,791205,290,0
09.02.2023 19:00,09.02.2023 18:00,10672385,791205,343,0
09.02.2023 19:15,09.02.2023 18:15,10672453,791205,270,0
09.02.2023 19:30,09.02.2023 18:30,10672516,791205,254,0
09.02.2023 19:45,09.02.2023 18:45,10672584,791205,268,0
09.02.2023 20:00,09.02.2023 19:00,10672660,791205,303,0
09.02.2023 20:15,09.02.2023 19:15,10672732,791205,291,0
09.02.2023 20:30,09.02.2023 19:30,10672796,791205,253,0
09.02.2023 20:45,09.02.2023 19:45,10672860,791205,255,0
09.02.2023 21:00,09.02.2023 20:00,10672928,791205,274,0
09.02.2023 21:15,09.02.2023 20:15,10673009,791205,324,0
09.02.2023 21:30,09.02.2023 20:30,10673087,791205,311,0
09.02.2023 21:45,09.02.2023 20:45,10673151,791205,256,0
09.02.2023 22:00,09.02.2023 21:00,10673216,791205,258,0
09.02.2023 22:15,09.02.2023 21:15,10673286,791205,282,0
09.02.2023 22:30,09.02.2023 21:30,10673368,791205,326,0
09.02.2023 22:45,09.02.2023 21:45,10673436,791205,270,0
09.02.2023 23:00,09.02.2023 22:00,10673499,791205,251,0
09.02.2023 23:15,09.02.2023 22:15,10673562,791205,254,0
09.02.2023 23:30,09.02.2023 22:30,10673639,791205,306,0
09.02.2023 23:45,09.02.2023 22:45,10673716,791205,307,0
10.02.2023 00:00,09.02.2023 23:00,10673781,791205,261,0
10.02.2023 00:15,09.02.2023 23:15,10673842,791205,245,0
10.02.2023 00:30,09.02.2023 23:30,10673910,791205,272,0
10.02.2023 00:45,09.02.2023 23:45,10673991,791205,322,0
10.02.2023 01:00,10.02.2023 00:00,10674056,791205,260,0
10.02.2023 01:15,10.02.2023 00:15,10674121,791205,260,0
10.02.2023 01:30,10.02.2023 00:30,10674183,791205,246,0
10.02.2023 01:45,10.02.2023 00:45,10674260,791205,309,0
10.02.2023 02:00,10.02.2023 01:00,10674328,791205,271,0
10.02.2023 02:15,10.02.2023 01:15,10674394,791205,264,0
10.02.2023 02:30,10.02.2023 01:30,10674459,791205,260,0
10.02.2023 02:45,10.02.2023 01:45,10674524,791205,256,0
10.02.2023 03:00,10.02.2023 02:00,10674602,791205,314,0
10.02.2023 03:15,10.02.2023 02:15,10674672,791205,281,0
10.02.2023 03:30,10.02.2023 02:30,10674742,791205,276,0
10.02.2023 03:45,10.02.2023 02:45,10674810,791205,275,0
10.02.2023 04:00,10.02.2023 03:00,10674887,791205,307,0
10.02.2023 04:15,10.02.2023 03:15,10674957,791205,277,0
10.02.2023 04:30,10.02.2023 03:30,10675021,791205,257,0
10.02.2023 04:45,10.02.2023 03:45,10675085,791205,257,0
10.02.2023 05:00,10.02.2023 04:00,10675158,791205,289,0
10.02.2023 05:15,10.02.2023 04:15,10675231,791205,292,0
10.02.2023 05:30,10.02.2023 04:30,10675294,791205,252,0
10.02.2023 05:45,10.02.2023 04:45,10675360,791205,266,0
10.02.2023 06:00,10.02.2023 05:00,10675427,791205,265,0
10.02.2023 06:15,10.02.2023 05:15,10675502,791205,301,0
10.02.2023 06:30,10.02.2023 05:30,10675581,791205,314,0
10.02.2023 06:45,10.02.2023 05:45,10675646,791205,259,0
10.02.2023 07:00,10.02.2023 06:00,10675713,791205,268,0
10.02.2023 07:15,10.02.2023 06:15,10675786,791205,290,0
10.02.2023 07:30,10.02.2023 06:30,10675863,791205,308,0
10.02.2023 07:45,10.02.2023 06:45,10675928,791205,259,0
10.02.2023 08:00,10.02.2023 07:00,10675996,791205,274,0
10.02.2023 08:15,10.02.2023 07:15,10676063,791205,268,0
10.02.2023 08:30,10.02.2023 07:30,10676129,791205,263,0
10.02.2023 08:45,10.02.2023 07:45,10676189,791205,237,0
10.02.2023 09:00,10.02.2023 08:00,10676222,791205,134,0
10.02.2023 09:15,10.02.2023 08:15,10676228,791228,24,88
10.02.2023 09:30,10.02.2023 08:30,10676229,791272,1,176
10.02.2023 09:45,10.02.2023 08:45,10676229,791292,1,79
10.02.2023 10:00,10.02.2023 09:00,10676229,791448,0,624
10.02.2023 10:15,10.02.2023 09:15,10676229,791725,0,1108
10.02.2023 10:30,10.02.2023 09:30,10676229,791991,0,1066
10.02.2023 10:45,10.02.2023 09:45,10676229,792292,0,1201
10.02.2023 11:00,10.02.2023 10:00,10676229,792669,0,1510
10.02.2023 11:15,10.02.2023 10:15,10676229,793205,0,2142
10.02.2023 11:30,10.02.2023 10:30,10676229,793788,0,2332
10.02.2023 11:45,10.02.2023 10:45,10676229,794333,0,2181
10.02.2023 12:00,10.02.2023 11:00,10676229,794888,0,2220
10.02.2023 12:15,10.02.2023 11:15,10676229,795572,0,2735
10.02.2023 12:30,10.02.2023 11:30,10676229,796125,0,2210
10.02.2023 12:45,10.02.2023 11:45,10676229,796732,0,2428
10.02.2023 13:00,10.02.2023 12:00,10676229,797317,0,2342
10.02.2023 13:15,10.02.2023 12:15,10676229,797643,0,1303
10.02.2023 13:30,10.02.2023 12:30,10676229,798088,0,1780
10.02.2023 13:45,10.02.2023 12:45,10676229,798428,0,1358
10.02.2023 14:00,10.02.2023 13:00,10676229,798812,0,1535
10.02.2023 14:15,10.02.2023 13:15,10676229,799182,0,1478
10.02.2023 14:30,10.02.2023 13:30,10676229,799399,0,869
10.02.2023 14:45,10.02.2023 13:45,10676229,799492,0,371
10.02.2023 15:00,10.02.2023 14:00,10676230,799593,1,403
10.02.2023 15:15,10.02.2023 14:15,10676230,799754,1,642
10.02.2023 15:30,10.02.2023 14:30,10676230,799899,0,580
10.02.2023 15:45,10.02.2023 14:45,10676230,800091,0,769
10.02.2023 16:00,10.02.2023 15:00,10676230,800228,0,548
10.02.2023 16:15,10.02.2023 15:15,10676230,800352,0,492
10.02.2023 16:30,10.02.2023 15:30,10676235,800396,17,178
10.02.2023 16:45,10.02.2023 15:45,10676244,800406,38,39
10.02.2023 17:00,10.02.2023 16:00,10676263,800406,74,0
10.02.2023 17:15,10.02.2023 16:15,10676307,800406,177,0
10.02.2023 17:30,10.02.2023 16:30,10676381,800406,296,0
10.02.2023 17:45,10.02.2023 16:45,10676462,800406,322,0
10.02.2023 18:00,10.02.2023 17:00,10676533,800406,283,0
10.02.2023 18:15,10.02.2023 17:15,10676615,800406,329,0
10.02.2023 18:30,10.02.2023 17:30,10676768,800406,610,0
10.02.2023 18:45,10.02.2023 17:45,10676841,800406,292,0
10.02.2023 19:00,10.02.2023 18:00,10676909,800406,270,0
10.02.2023 19:15,10.02.2023 18:15,10676989,800406,320,0
10.02.2023 19:30,10.02.2023 18:30,10677058,800406,277,0
10.02.2023 19:45,10.02.2023 18:45,10677121,800406,250,0
10.02.2023 20:00,10.02.2023 19:00,10677187,800406,263,0
10.02.2023 20:15,10.02.2023 19:15,10677262,800406,298,0
10.02.2023 20:30,10.02.2023 19:30,10677338,800406,305,0
10.02.2023 20:45,10.02.2023 19:45,10677404,800406,261,0
10.02.2023 21:00,10.02.2023 20:00,10677466,800406,251,0
10.02.2023 21:15,10.02.2023 20:15,10677539,800406,290,0
10.02.2023 21:30,10.02.2023 20:30,10677620,800406,322,0
10.02.2023 21:45,10.02.2023 20:45,10677686,800406,264,0
10.02.2023 22:00,10.02.2023 21:00,10677752,800406,263,0
10.02.2023 22:15,10.02.2023 21:15,10677817,800406,259,0
10.02.2023 22:30,10.02.2023 21:30,10677900,800406,332,0
10.02.2023 22:45,10.02.2023 21:45,10677977,800406,308,0
10.02.2023 23:00,10.02.2023 22:00,10678062,800406,338,0
10.02.2023 23:15,10.02.2023 22:15,10678147,800406,343,0
10.02.2023 23:30,10.02.2023 22:30,10678220,800406,289,0
10.02.2023 23:45,10.02.2023 22:45,10678283,800406,253,0
11.02.2023 00:00,10.02.2023 23:00,10678343,800406,238,0
11.02.2023 00:15,10.02.2023 23:15,10678406,800406,253,0
11.02.2023 00:30,10.02.2023 23:30,10678461,800406,221,0
11.02.2023 00:45,10.02.2023 23:45,10678512,800406,202,0
11.02.2023 01:00,11.02.2023 00:00,10678564,800406,209,0
11.02.2023 01:15,11.02.2023 00:15,10678619,800406,218,0
11.02.2023 01:30,11.02.2023 00:30,10678687,800406,271,0
11.02.2023 01:45,11.02.2023 00:45,10678742,800406,218,0
11.02.2023 02:00,11.02.2023 01:00,10678798,800406,227,0
11.02.2023 02:15,11.02.2023 01:15,10678858,800406,238,0
